season,round,circuitId,driverId,stop,lap,duration
2011,1,albert_park,alguersuari,1,1,26.898
2011,1,albert_park,michael_schumacher,1,1,25.021
2011,1,albert_park,webber,1,11,23.426
2011,1,albert_park,alonso,1,12,23.251
2011,1,albert_park,massa,1,13,23.842
2011,1,albert_park,barrichello,1,13,23.643
2011,1,albert_park,vettel,1,14,22.603
2011,1,albert_park,resta,1,14,24.863
2011,1,albert_park,ambrosio,1,14,25.259
2011,1,albert_park,buemi,1,15,25.342
2011,1,albert_park,heidfeld,1,15,22.994
2011,1,albert_park,hamilton,1,16,23.227
2011,1,albert_park,petrov,1,16,24.535
2011,1,albert_park,rosberg,1,16,23.716
2011,1,albert_park,kobayashi,1,16,24.064
2011,1,albert_park,sutil,1,16,25.978
2011,1,albert_park,trulli,1,16,24.899
2011,1,albert_park,button,1,17,16.867
2011,1,albert_park,alguersuari,2,17,24.463
2011,1,albert_park,kovalainen,1,17,24.865
2011,1,albert_park,michael_schumacher,2,17,23.988
2011,1,albert_park,glock,1,18,23.792
2011,1,albert_park,button,2,19,23.303
2011,1,albert_park,perez,1,23,23.438
2011,1,albert_park,barrichello,2,23,37.856
2011,1,albert_park,webber,2,26,22.520
2011,1,albert_park,alonso,2,27,24.733
2011,1,albert_park,barrichello,3,28,16.892
2011,1,albert_park,buemi,2,29,23.100
2011,1,albert_park,heidfeld,2,30,25.098
2011,2,sepang,sutil,1,3,31.694
2011,2,sepang,barrichello,1,3,32.978
2011,2,sepang,webber,1,10,22.572
2011,2,sepang,resta,1,11,22.773
2011,2,sepang,hamilton,1,12,22.552
2011,2,sepang,vettel,1,13,23.019
2011,2,sepang,heidfeld,1,13,23.900
2011,2,sepang,button,1,13,22.400
2011,2,sepang,massa,1,13,29.224
2011,2,sepang,trulli,1,13,25.516
2011,2,sepang,alonso,1,14,23.152
2011,2,sepang,michael_schumacher,1,14,22.576
2011,2,sepang,petrov,1,15,23.182
2011,2,sepang,buemi,1,15,23.280
2011,2,sepang,rosberg,1,15,24.967
2011,2,sepang,kovalainen,1,15,29.084
2011,2,sepang,alguersuari,1,16,23.584
2011,2,sepang,sutil,2,16,22.046
2011,2,sepang,kobayashi,1,17,23.280
2011,2,sepang,perez,1,17,23.597
2011,2,sepang,glock,1,17,24.617
2011,2,sepang,ambrosio,1,17,26.252
2011,2,sepang,liuzzi,1,17,27.815
2011,2,sepang,barrichello,2,17,24.502
2011,2,sepang,buemi,2,20,29.843
2011,2,sepang,webber,2,22,21.991
2011,2,sepang,button,2,23,22.471
2011,2,sepang,hamilton,2,24,22.611
2011,2,sepang,resta,2,24,22.419
2011,2,sepang,vettel,2,25,21.893
2011,3,shanghai,alguersuari,1,9,22.419
2011,3,shanghai,liuzzi,1,9,14.160
2011,3,shanghai,michael_schumacher,1,10,20.522
2011,3,shanghai,webber,1,10,23.442
2011,3,shanghai,maldonado,1,10,23.160
2011,3,shanghai,resta,1,11,21.989
2011,3,shanghai,rosberg,1,12,20.771
2011,3,shanghai,buemi,1,12,22.010
2011,3,shanghai,button,1,14,23.779
2011,3,shanghai,vettel,1,14,21.995
2011,3,shanghai,kobayashi,1,14,21.855
2011,3,shanghai,massa,1,15,21.624
2011,3,shanghai,hamilton,1,15,20.878
2011,3,shanghai,sutil,1,15,20.989
2011,3,shanghai,alonso,1,16,22.524
2011,3,shanghai,perez,1,16,21.473
2011,3,shanghai,barrichello,1,16,21.709
2011,3,shanghai,buemi,2,16,24.722
2011,3,shanghai,glock,1,16,22.683
2011,3,shanghai,petrov,1,17,21.981
2011,3,shanghai,heidfeld,1,18,22.216
2011,3,shanghai,kovalainen,1,19,22.485
2011,3,shanghai,trulli,1,20,23.029
2011,3,shanghai,ambrosio,1,20,22.901
2011,3,shanghai,liuzzi,2,21,24.467
2011,3,shanghai,karthikeyan,1,23,26.049
2011,3,shanghai,button,2,24,20.758
2011,3,shanghai,rosberg,2,25,22.005
2011,3,shanghai,hamilton,2,25,20.533
2011,3,shanghai,webber,2,25,21.132
2011,4,istanbul,perez,1,1,29.270
2011,4,istanbul,michael_schumacher,1,2,30.182
2011,4,istanbul,petrov,1,8,21.422
2011,4,istanbul,massa,1,9,22.022
2011,4,istanbul,hamilton,1,9,20.833
2011,4,istanbul,buemi,1,9,21.769
2011,4,istanbul,webber,1,10,21.050
2011,4,istanbul,alonso,1,10,21.308
2011,4,istanbul,rosberg,1,10,22.573
2011,4,istanbul,heidfeld,1,10,22.300
2011,4,istanbul,barrichello,1,10,22.717
2011,4,istanbul,sutil,1,10,21.649
2011,4,istanbul,vettel,1,11,20.623
2011,4,istanbul,resta,1,11,20.775
2011,4,istanbul,maldonado,1,11,23.881
2011,4,istanbul,button,1,13,21.368
2011,4,istanbul,kobayashi,1,13,21.820
2011,4,istanbul,alguersuari,1,13,22.713
2011,4,istanbul,trulli,1,13,23.066
2011,4,istanbul,michael_schumacher,2,14,20.907
2011,4,istanbul,karthikeyan,1,14,27.353
2011,4,istanbul,kovalainen,1,15,22.854
2011,4,istanbul,liuzzi,1,15,24.634
2011,4,istanbul,perez,2,16,22.895
2011,4,istanbul,ambrosio,1,16,22.779
2011,4,istanbul,liuzzi,2,16,56.611
2011,4,istanbul,petrov,2,19,21.323
2011,4,istanbul,hamilton,2,20,21.075
2011,4,istanbul,webber,2,21,20.421
2011,4,istanbul,rosberg,2,22,20.927
2011,5,catalunya,kobayashi,1,1,24.871
2011,5,catalunya,perez,1,7,23.592
2011,5,catalunya,maldonado,1,8,22.689
2011,5,catalunya,vettel,1,9,20.253
2011,5,catalunya,buemi,1,9,20.818
2011,5,catalunya,alonso,1,10,20.567
2011,5,catalunya,webber,1,10,20.881
2011,5,catalunya,michael_schumacher,1,10,20.084
2011,5,catalunya,hamilton,1,11,19.761
2011,5,catalunya,petrov,1,11,21.856
2011,5,catalunya,rosberg,1,11,20.647
2011,5,catalunya,massa,1,11,20.800
2011,5,catalunya,alguersuari,1,11,20.741
2011,5,catalunya,barrichello,1,11,29.936
2011,5,catalunya,sutil,1,13,20.773
2011,5,catalunya,button,1,14,20.015
2011,5,catalunya,karthikeyan,1,14,24.843
2011,5,catalunya,resta,1,15,20.070
2011,5,catalunya,trulli,1,15,22.364
2011,5,catalunya,kovalainen,1,16,21.019
2011,5,catalunya,liuzzi,1,16,23.157
2011,5,catalunya,glock,1,16,22.744
2011,5,catalunya,ambrosio,1,17,23.176
2011,5,catalunya,vettel,2,18,19.887
2011,5,catalunya,alonso,2,19,20.238
2011,5,catalunya,webber,2,19,20.079
2011,5,catalunya,maldonado,2,20,24.821
2011,5,catalunya,massa,2,21,21.635
2011,5,catalunya,heidfeld,1,21,21.322
2011,5,catalunya,hamilton,2,23,20.235
2011,6,monaco,michael_schumacher,1,12,35.084
2011,6,monaco,button,1,15,25.280
2011,6,monaco,rosberg,1,15,25.189
2011,6,monaco,vettel,1,16,28.536
2011,6,monaco,webber,1,16,37.735
2011,6,monaco,alonso,1,17,25.352
2011,6,monaco,kovalainen,1,19,26.477
2011,6,monaco,resta,1,20,24.970
2011,6,monaco,hamilton,1,22,31.445
2011,6,monaco,glock,1,22,26.827
2011,6,monaco,trulli,1,24,25.595
2011,6,monaco,maldonado,1,25,26.468
2011,6,monaco,massa,1,26,26.615
2011,6,monaco,karthikeyan,1,25,28.325
2011,6,monaco,resta,2,27,19.360
2011,6,monaco,petrov,1,28,28.856
2011,6,monaco,alguersuari,1,29,25.907
2011,6,monaco,barrichello,1,32,25.921
2011,6,monaco,button,2,33,26.421
2011,6,monaco,resta,3,32,47.226
2011,6,monaco,heidfeld,1,33,25.851
2011,6,monaco,buemi,1,33,26.073
2011,6,monaco,alonso,2,34,31.382
2011,6,monaco,rosberg,2,33,25.310
2011,6,monaco,liuzzi,1,32,28.298
2011,6,monaco,ambrosio,1,33,27.577
2011,6,monaco,kobayashi,1,34,28.642
2011,6,monaco,sutil,1,34,25.037
2011,6,monaco,karthikeyan,2,33,39.917
2011,6,monaco,hamilton,2,43,19.347
2011,7,villeneuve,button,1,8,23.650
2011,7,villeneuve,liuzzi,1,9,27.202
2011,7,villeneuve,button,2,13,14.501
2011,7,villeneuve,barrichello,1,15,23.305
2011,7,villeneuve,sutil,1,16,24.052
2011,7,villeneuve,alonso,1,17,23.893
2011,7,villeneuve,rosberg,1,17,23.105
2011,7,villeneuve,maldonado,1,17,23.571
2011,7,villeneuve,buemi,1,17,23.949
2011,7,villeneuve,ambrosio,1,17,24.143
2011,7,villeneuve,michael_schumacher,1,18,24.472
2011,7,villeneuve,alonso,2,19,26.348
2011,7,villeneuve,button,3,19,23.868
2011,7,villeneuve,rosberg,2,19,22.986
2011,7,villeneuve,alguersuari,1,19,26.045
2011,7,villeneuve,barrichello,2,19,25.066
2011,7,villeneuve,kovalainen,1,19,44.037
2011,7,villeneuve,trulli,1,19,51.684
2011,7,villeneuve,maldonado,2,19,24.943
2011,7,villeneuve,vettel,1,20,23.872
2011,7,villeneuve,webber,1,20,29.546
2011,7,villeneuve,buemi,2,20,24.649
2011,7,villeneuve,massa,1,21,24.886
2011,7,villeneuve,michael_schumacher,2,21,24.196
2011,7,villeneuve,ambrosio,2,23,30.497
2011,7,villeneuve,ambrosio,3,33,24.655
2011,7,villeneuve,michael_schumacher,3,34,22.832
2011,7,villeneuve,sutil,2,34,22.923
2011,7,villeneuve,glock,1,34,24.425
2011,7,villeneuve,barrichello,3,34,24.684
2011,8,valencia,maldonado,1,10,21.301
2011,8,valencia,heidfeld,1,11,22.114
2011,8,valencia,barrichello,1,11,21.163
2011,8,valencia,kobayashi,1,11,23.492
2011,8,valencia,hamilton,1,12,20.340
2011,8,valencia,rosberg,1,12,21.054
2011,8,valencia,sutil,1,12,20.676
2011,8,valencia,webber,1,13,20.465
2011,8,valencia,vettel,1,14,21.006
2011,8,valencia,alonso,1,14,21.477
2011,8,valencia,button,1,14,20.997
2011,8,valencia,michael_schumacher,1,14,21.201
2011,8,valencia,resta,1,14,20.567
2011,8,valencia,buemi,1,14,21.321
2011,8,valencia,kovalainen,1,14,23.241
2011,8,valencia,karthikeyan,1,14,28.030
2011,8,valencia,massa,1,15,20.718
2011,8,valencia,petrov,1,15,22.104
2011,8,valencia,michael_schumacher,2,15,30.665
2011,8,valencia,liuzzi,1,15,24.459
2011,8,valencia,glock,1,17,21.900
2011,8,valencia,trulli,1,18,23.327
2011,8,valencia,ambrosio,1,18,21.943
2011,8,valencia,alguersuari,1,19,21.391
2011,8,valencia,hamilton,2,24,21.035
2011,8,valencia,perez,1,25,21.939
2011,8,valencia,buemi,2,26,20.460
2011,8,valencia,kovalainen,2,26,21.126
2011,8,valencia,heidfeld,2,27,22.285
2011,8,valencia,resta,2,27,20.818
2011,9,silverstone,michael_schumacher,1,9,30.242
2011,9,silverstone,heidfeld,1,10,24.716
2011,9,silverstone,button,1,11,25.070
2011,9,silverstone,sutil,1,11,25.737
2011,9,silverstone,kobayashi,1,11,28.448
2011,9,silverstone,maldonado,1,11,26.238
2011,9,silverstone,buemi,1,11,26.279
2011,9,silverstone,petrov,1,11,24.880
2011,9,silverstone,barrichello,1,11,25.860
2011,9,silverstone,glock,1,11,25.416
2011,9,silverstone,liuzzi,1,11,26.643
2011,9,silverstone,ambrosio,1,11,28.742
2011,9,silverstone,webber,1,12,23.973
2011,9,silverstone,alonso,1,12,26.566
2011,9,silverstone,hamilton,1,12,25.100
2011,9,silverstone,resta,1,12,26.612
2011,9,silverstone,rosberg,1,12,24.722
2011,9,silverstone,perez,1,12,25.386
2011,9,silverstone,alguersuari,1,12,24.719
2011,9,silverstone,ricciardo,1,12,25.872
2011,9,silverstone,vettel,1,13,24.818
2011,9,silverstone,massa,1,13,24.159
2011,9,silverstone,michael_schumacher,2,16,31.751
2011,9,silverstone,kobayashi,2,20,31.551
2011,9,silverstone,hamilton,2,24,24.065
2011,9,silverstone,resta,2,24,45.291
2011,9,silverstone,maldonado,2,24,24.272
2011,9,silverstone,sutil,2,25,24.077
2011,9,silverstone,buemi,2,25,24.620
2011,9,silverstone,webber,2,26,25.490
2011,10,nurburgring,perez,1,8,27.247
2011,10,nurburgring,buemi,1,10,27.301
2011,10,nurburgring,chandhok,1,10,31.879
2011,10,nurburgring,webber,1,14,20.440
2011,10,nurburgring,rosberg,1,14,20.348
2011,10,nurburgring,michael_schumacher,1,15,20.768
2011,10,nurburgring,maldonado,1,15,21.601
2011,10,nurburgring,hamilton,1,16,20.982
2011,10,nurburgring,alonso,1,16,20.430
2011,10,nurburgring,vettel,1,16,20.394
2011,10,nurburgring,massa,1,17,20.344
2011,10,nurburgring,kobayashi,1,20,20.882
2011,10,nurburgring,liuzzi,1,20,22.048
2011,10,nurburgring,ricciardo,1,21,22.319
2011,10,nurburgring,sutil,1,22,20.839
2011,10,nurburgring,glock,1,22,22.252
2011,10,nurburgring,petrov,1,23,21.449
2011,10,nurburgring,alguersuari,1,23,21.062
2011,10,nurburgring,resta,1,23,23.676
2011,10,nurburgring,button,1,24,20.952
2011,10,nurburgring,ambrosio,1,24,20.762
2011,10,nurburgring,kovalainen,1,26,22.088
2011,10,nurburgring,webber,2,30,21.299
2011,10,nurburgring,chandhok,2,28,22.331
2011,10,nurburgring,hamilton,2,31,20.496
2011,10,nurburgring,alonso,2,32,20.035
2011,10,nurburgring,maldonado,2,35,21.057
2011,10,nurburgring,rosberg,2,36,20.975
2011,10,nurburgring,buemi,2,36,20.954
2011,10,nurburgring,michael_schumacher,2,37,20.299
2011,11,hungaroring,webber,1,10,20.854
2011,11,hungaroring,massa,1,10,22.293
2011,11,hungaroring,petrov,1,10,25.532
2011,11,hungaroring,barrichello,1,10,22.640
2011,11,hungaroring,button,1,11,21.786
2011,11,hungaroring,resta,1,11,22.262
2011,11,hungaroring,maldonado,1,11,23.397
2011,11,hungaroring,heidfeld,1,11,21.371
2011,11,hungaroring,glock,1,11,22.222
2011,11,hungaroring,ambrosio,1,11,25.337
2011,11,hungaroring,hamilton,1,12,21.880
2011,11,hungaroring,vettel,1,12,20.690
2011,11,hungaroring,alonso,1,12,22.886
2011,11,hungaroring,rosberg,1,12,20.767
2011,11,hungaroring,kobayashi,1,12,23.725
2011,11,hungaroring,buemi,1,12,22.349
2011,11,hungaroring,kovalainen,1,12,22.772
2011,11,hungaroring,sutil,1,12,21.902
2011,11,hungaroring,perez,1,12,22.215
2011,11,hungaroring,liuzzi,1,12,23.633
2011,11,hungaroring,michael_schumacher,1,13,21.948
2011,11,hungaroring,alguersuari,1,13,23.734
2011,11,hungaroring,trulli,1,13,23.118
2011,11,hungaroring,ricciardo,1,13,22.844
2011,11,hungaroring,maldonado,2,16,13.186
2011,11,hungaroring,heidfeld,2,23,25.434
2011,11,hungaroring,barrichello,2,24,22.217
2011,11,hungaroring,alguersuari,2,24,22.552
2011,11,hungaroring,kovalainen,2,24,22.147
2011,11,hungaroring,perez,2,24,20.570
2011,12,spa,glock,1,1,35.092
2011,12,spa,bruno_senna,1,1,30.795
2011,12,spa,kovalainen,1,1,28.539
2011,12,spa,webber,1,3,21.015
2011,12,spa,button,1,3,26.046
2011,12,spa,michael_schumacher,1,4,20.153
2011,12,spa,vettel,1,5,20.898
2011,12,spa,perez,1,5,26.092
2011,12,spa,glock,2,6,13.914
2011,12,spa,alonso,1,8,20.994
2011,12,spa,bruno_senna,2,8,13.968
2011,12,spa,massa,1,9,22.267
2011,12,spa,hamilton,1,10,21.895
2011,12,spa,rosberg,1,11,23.090
2011,12,spa,liuzzi,1,11,21.766
2011,12,spa,petrov,1,12,21.395
2011,12,spa,maldonado,1,12,21.421
2011,12,spa,vettel,2,13,21.411
2011,12,spa,sutil,1,13,22.773
2011,12,spa,barrichello,1,13,21.818
2011,12,spa,michael_schumacher,2,13,20.226
2011,12,spa,button,2,13,21.756
2011,12,spa,ricciardo,1,13,23.780
2011,12,spa,trulli,1,13,22.159
2011,12,spa,ambrosio,1,13,22.939
2011,12,spa,kovalainen,2,13,22.009
2011,12,spa,kobayashi,1,14,24.161
2011,12,spa,resta,1,14,21.334
2011,12,spa,glock,3,14,24.204
2011,12,spa,bruno_senna,3,21,20.756
2011,13,monza,kobayashi,1,1,27.550
2011,13,monza,barrichello,1,1,29.157
2011,13,monza,bruno_senna,1,2,22.534
2011,13,monza,ricciardo,1,1,16:44.718
2011,13,monza,trulli,1,5,30.391
2011,13,monza,resta,1,13,21.870
2011,13,monza,michael_schumacher,1,16,22.709
2011,13,monza,buemi,1,16,24.234
2011,13,monza,button,1,17,21.660
2011,13,monza,hamilton,1,18,22.083
2011,13,monza,kobayashi,2,18,22.939
2011,13,monza,alonso,1,19,22.539
2011,13,monza,maldonado,1,19,23.063
2011,13,monza,bruno_senna,2,19,23.145
2011,13,monza,vettel,1,20,22.124
2011,13,monza,alguersuari,1,20,21.988
2011,13,monza,glock,1,20,25.147
2011,13,monza,massa,1,21,21.821
2011,13,monza,kovalainen,1,21,23.298
2011,13,monza,trulli,2,24,23.420
2011,13,monza,resta,2,31,23.069
2011,13,monza,barrichello,2,32,23.414
2011,13,monza,button,2,33,22.095
2011,13,monza,ricciardo,2,20,30.777
2011,13,monza,alonso,2,34,21.989
2011,13,monza,hamilton,2,34,21.876
2011,13,monza,vettel,2,35,21.378
2011,13,monza,kovalainen,2,35,22.611
2011,13,monza,michael_schumacher,2,37,22.014
2011,13,monza,maldonado,2,37,22.614
2011,14,marina_bay,ricciardo,1,1,44.170
2011,14,marina_bay,rosberg,1,9,29.549
2011,14,marina_bay,alonso,1,10,30.621
2011,14,marina_bay,michael_schumacher,1,10,29.610
2011,14,marina_bay,bruno_senna,1,10,35.398
2011,14,marina_bay,massa,1,11,30.290
2011,14,marina_bay,hamilton,1,11,30.142
2011,14,marina_bay,sutil,1,11,30.718
2011,14,marina_bay,maldonado,1,11,30.888
2011,14,marina_bay,buemi,1,11,32.827
2011,14,marina_bay,kovalainen,1,11,32.202
2011,14,marina_bay,bruno_senna,2,11,36.856
2011,14,marina_bay,webber,1,12,30.462
2011,14,marina_bay,barrichello,1,12,30.456
2011,14,marina_bay,massa,2,12,32.351
2011,14,marina_bay,hamilton,2,13,33.456
2011,14,marina_bay,liuzzi,1,13,34.329
2011,14,marina_bay,vettel,1,14,30.023
2011,14,marina_bay,button,1,14,30.169
2011,14,marina_bay,perez,1,15,30.810
2011,14,marina_bay,hamilton,3,15,24.342
2011,14,marina_bay,kobayashi,1,16,30.464
2011,14,marina_bay,trulli,1,16,31.048
2011,14,marina_bay,petrov,1,16,30.807
2011,14,marina_bay,ricciardo,2,15,34.782
2011,14,marina_bay,ambrosio,1,16,31.763
2011,14,marina_bay,alguersuari,1,17,30.948
2011,14,marina_bay,resta,1,19,30.704
2011,14,marina_bay,trulli,2,19,33.317
2011,14,marina_bay,rosberg,2,22,29.417
2011,15,suzuka,hamilton,1,8,21.091
2011,15,suzuka,sutil,1,8,21.511
2011,15,suzuka,liuzzi,1,8,28.244
2011,15,suzuka,vettel,1,9,22.374
2011,15,suzuka,michael_schumacher,1,9,20.667
2011,15,suzuka,button,1,10,21.094
2011,15,suzuka,alonso,1,10,21.147
2011,15,suzuka,webber,1,10,21.820
2011,15,suzuka,resta,1,10,21.964
2011,15,suzuka,kobayashi,1,10,24.263
2011,15,suzuka,kovalainen,1,10,21.412
2011,15,suzuka,massa,1,11,21.313
2011,15,suzuka,buemi,1,11,21.849
2011,15,suzuka,trulli,1,11,21.636
2011,15,suzuka,ricciardo,1,11,23.723
2011,15,suzuka,barrichello,1,12,22.130
2011,15,suzuka,rosberg,1,12,20.575
2011,15,suzuka,glock,1,12,25.563
2011,15,suzuka,ambrosio,1,13,23.013
2011,15,suzuka,bruno_senna,1,15,25.927
2011,15,suzuka,maldonado,1,16,21.339
2011,15,suzuka,alguersuari,1,17,21.792
2011,15,suzuka,petrov,1,18,21.304
2011,15,suzuka,vettel,2,19,21.596
2011,15,suzuka,webber,2,19,21.369
2011,15,suzuka,button,2,20,20.713
2011,15,suzuka,glock,2,19,21.726
2011,15,suzuka,perez,1,20,21.655
2011,15,suzuka,alonso,2,21,21.319
2011,15,suzuka,hamilton,2,21,22.821
2011,16,yeongam,liuzzi,1,1,26.379
2011,16,yeongam,kobayashi,1,10,21.623
2011,16,yeongam,barrichello,1,10,21.722
2011,16,yeongam,resta,1,11,22.075
2011,16,yeongam,trulli,1,12,22.441
2011,16,yeongam,button,1,13,20.766
2011,16,yeongam,rosberg,1,13,20.091
2011,16,yeongam,bruno_senna,1,13,21.163
2011,16,yeongam,kovalainen,1,13,21.951
2011,16,yeongam,webber,1,14,20.828
2011,16,yeongam,massa,1,14,23.642
2011,16,yeongam,petrov,1,14,21.478
2011,16,yeongam,michael_schumacher,1,14,20.238
2011,16,yeongam,buemi,1,14,22.098
2011,16,yeongam,hamilton,1,15,20.846
2011,16,yeongam,alonso,1,15,20.978
2011,16,yeongam,vettel,1,16,19.985
2011,16,yeongam,sutil,1,16,24.820
2011,16,yeongam,maldonado,1,16,21.569
2011,16,yeongam,perez,1,16,21.225
2011,16,yeongam,glock,1,16,22.533
2011,16,yeongam,ricciardo,1,16,23.196
2011,16,yeongam,ambrosio,1,16,26.905
2011,16,yeongam,alguersuari,1,17,22.301
2011,16,yeongam,liuzzi,2,16,23.544
2011,16,yeongam,maldonado,2,22,13.984
2011,16,yeongam,kobayashi,2,24,25.578
2011,16,yeongam,rosberg,2,27,20.772
2011,16,yeongam,maldonado,3,28,22.035
2011,16,yeongam,bruno_senna,2,30,21.893
2011,17,buddh,perez,1,1,22.676
2011,17,buddh,glock,1,1,27.378
2011,17,buddh,barrichello,1,1,33.650
2011,17,buddh,trulli,1,1,40.734
2011,17,buddh,resta,1,2,21.525
2011,17,buddh,petrov,1,3,27.137
2011,17,buddh,sutil,1,15,21.424
2011,17,buddh,webber,1,16,21.392
2011,17,buddh,alonso,1,16,21.873
2011,17,buddh,hamilton,1,16,22.530
2011,17,buddh,alguersuari,1,16,22.856
2011,17,buddh,massa,1,17,21.848
2011,17,buddh,rosberg,1,17,21.149
2011,17,buddh,button,1,18,21.092
2011,17,buddh,michael_schumacher,1,18,20.893
2011,17,buddh,buemi,1,18,22.579
2011,17,buddh,vettel,1,19,21.415
2011,17,buddh,resta,2,19,24.150
2011,17,buddh,kovalainen,1,21,22.226
2011,17,buddh,bruno_senna,1,22,22.144
2011,17,buddh,karthikeyan,1,22,24.046
2011,17,buddh,ambrosio,1,22,22.687
2011,17,buddh,hamilton,2,24,27.193
2011,17,buddh,ricciardo,1,25,25.074
2011,17,buddh,trulli,2,27,22.894
2011,17,buddh,massa,2,30,14.919
2011,17,buddh,massa,3,31,27.619
2011,17,buddh,ricciardo,2,32,42.529
2011,17,buddh,petrov,2,33,22.519
2011,17,buddh,perez,2,34,24.789
2011,18,yas_marina,bruno_senna,1,1,20.882
2011,18,yas_marina,perez,1,2,24.654
2011,18,yas_marina,kobayashi,1,5,19.833
2011,18,yas_marina,massa,1,15,20.471
2011,18,yas_marina,alguersuari,1,15,43.574
2011,18,yas_marina,hamilton,1,16,19.439
2011,18,yas_marina,alonso,1,16,20.211
2011,18,yas_marina,button,1,16,20.908
2011,18,yas_marina,sutil,1,16,20.356
2011,18,yas_marina,michael_schumacher,1,16,19.660
2011,18,yas_marina,kovalainen,1,16,21.146
2011,18,yas_marina,webber,1,17,25.182
2011,18,yas_marina,rosberg,1,17,19.785
2011,18,yas_marina,trulli,1,17,20.824
2011,18,yas_marina,petrov,1,18,20.738
2011,18,yas_marina,barrichello,1,18,24.219
2011,18,yas_marina,ricciardo,1,18,21.693
2011,18,yas_marina,bruno_senna,2,20,20.330
2011,18,yas_marina,liuzzi,1,24,21.247
2011,18,yas_marina,maldonado,1,25,20.201
2011,18,yas_marina,glock,1,25,21.792
2011,18,yas_marina,resta,1,27,20.216
2011,18,yas_marina,perez,2,27,19.979
2011,18,yas_marina,maldonado,2,30,12.897
2011,18,yas_marina,kobayashi,2,33,23.108
2011,18,yas_marina,barrichello,2,34,20.534
2011,18,yas_marina,webber,2,35,20.000
2011,18,yas_marina,alguersuari,2,34,21.363
2011,18,yas_marina,button,2,36,20.301
2011,18,yas_marina,sutil,2,36,20.614
2011,19,interlagos,michael_schumacher,1,10,25.481
2011,19,interlagos,bruno_senna,1,12,21.900
2011,19,interlagos,petrov,1,13,21.169
2011,19,interlagos,sutil,1,14,21.097
2011,19,interlagos,button,1,15,22.005
2011,19,interlagos,alonso,1,16,20.773
2011,19,interlagos,hamilton,1,16,21.099
2011,19,interlagos,rosberg,1,16,20.773
2011,19,interlagos,barrichello,1,16,21.537
2011,19,interlagos,vettel,1,17,20.927
2011,19,interlagos,resta,1,17,20.745
2011,19,interlagos,maldonado,1,17,21.561
2011,19,interlagos,kovalainen,1,17,22.854
2011,19,interlagos,webber,1,18,20.755
2011,19,interlagos,bruno_senna,2,18,14.029
2011,19,interlagos,buemi,1,19,22.417
2011,19,interlagos,perez,1,20,22.221
2011,19,interlagos,ambrosio,1,20,21.859
2011,19,interlagos,ricciardo,1,20,23.473
2011,19,interlagos,massa,1,21,21.696
2011,19,interlagos,kobayashi,1,21,25.117
2011,19,interlagos,alguersuari,1,21,22.773
2011,19,interlagos,liuzzi,1,21,22.666
2011,19,interlagos,glock,1,21,22.452
2011,19,interlagos,trulli,1,22,22.616
2011,19,interlagos,bruno_senna,3,28,23.289
2011,19,interlagos,petrov,2,30,23.102
2011,19,interlagos,button,2,31,21.038
2011,19,interlagos,sutil,2,31,20.900
2011,19,interlagos,kovalainen,2,31,22.013
2012,1,albert_park,bruno_senna,1,1,24.599
2012,1,albert_park,ricciardo,1,1,32.319
2012,1,albert_park,massa,1,11,22.313
2012,1,albert_park,rosberg,1,12,23.203
2012,1,albert_park,alonso,1,13,22.035
2012,1,albert_park,kobayashi,1,13,25.346
2012,1,albert_park,resta,1,13,24.933
2012,1,albert_park,webber,1,14,23.302
2012,1,albert_park,kovalainen,1,14,24.397
2012,1,albert_park,button,1,16,23.275
2012,1,albert_park,vettel,1,16,24.256
2012,1,albert_park,maldonado,1,16,23.427
2012,1,albert_park,hamilton,1,17,22.862
2012,1,albert_park,petrov,1,18,24.579
2012,1,albert_park,raikkonen,1,19,24.881
2012,1,albert_park,vergne,1,19,23.203
2012,1,albert_park,glock,1,20,26.322
2012,1,albert_park,pic,1,21,25.303
2012,1,albert_park,ricciardo,2,22,23.257
2012,1,albert_park,perez,1,24,23.882
2012,1,albert_park,massa,2,28,22.528
2012,1,albert_park,bruno_senna,2,30,23.777
2012,1,albert_park,rosberg,2,31,23.017
2012,1,albert_park,resta,2,33,24.579
2012,1,albert_park,alonso,2,34,21.910
2012,1,albert_park,kovalainen,2,34,24.580
2012,1,albert_park,button,2,36,22.837
2012,1,albert_park,hamilton,2,36,23.464
2012,1,albert_park,kobayashi,2,36,24.162
2012,1,albert_park,pic,2,35,48.984
2012,2,sepang,perez,1,1,25.671
2012,2,sepang,bruno_senna,1,1,31.006
2012,2,sepang,resta,1,2,23.988
2012,2,sepang,massa,1,3,24.034
2012,2,sepang,glock,1,3,25.096
2012,2,sepang,pic,1,3,29.317
2012,2,sepang,button,1,4,24.305
2012,2,sepang,alonso,1,4,24.653
2012,2,sepang,hulkenberg,1,4,23.856
2012,2,sepang,ricciardo,1,4,25.470
2012,2,sepang,petrov,1,4,24.718
2012,2,sepang,kovalainen,1,4,32.670
2012,2,sepang,hamilton,1,5,24.271
2012,2,sepang,webber,1,5,24.569
2012,2,sepang,vettel,1,5,25.658
2012,2,sepang,rosberg,1,5,25.600
2012,2,sepang,maldonado,1,5,25.535
2012,2,sepang,raikkonen,1,5,27.602
2012,2,sepang,kobayashi,1,5,28.122
2012,2,sepang,michael_schumacher,1,5,24.831
2012,2,sepang,bruno_senna,2,7,26.269
2012,2,sepang,button,2,13,25.922
